ID,Name,LinkedIn URL,Locations,Location Phones,HQ Location,HQ Location Phones,Technologies,Industries,Company type,Website,Domain,Headcount,Company description,Revenue,Intent data,shopify
84ef386d-822a-322a-b4a3-0f2223d67b4f,Hans Hermann Manufaktur GbR,https://www.linkedin.com/company/hans-hermann-manufaktur-gbr,"[Germany, Baden-württemberg, Schallstadt-mengen, 2a Schulstrasse, 79227]",,"Germany, Baden-württemberg, Schallstadt-mengen, 2a Schulstrasse, 79227",,"Shopify, Klarna, Square",Apparel & Fashion,Privately Held,www.hanshermann.com,hanshermann.com,3,"Handcrafted bow ties and pocket squares. Made by us in Freiburg. Long story short: Karl is the designer, somehow crazy, very creative and chaotic. You can meet him 3 days a week at S1 (Modehaus Kaiser, Freiburg i. Br.). Toby is the guy sending out the invoices if you buy one of our products or - as a retailer - have listed us. Being crazy means: we sell the coolest bow ties and pocket squares on the market, have a huge selection in our studio in Schallstadt (10min ride from Freiburg i. Br.) and a very special packaging (jam jars). www.hanshermann.com We also sell made-to-measure shirts (swiss partner) and suits (dutch partner).",1252303,,True
cfb9df53-5f26-3a11-94f4-2e5481dc1cdb,MODIVERSO,https://www.linkedin.com/company/modiverso,"[Germany, Hesse, Offenbach, 141 Seligenstädter Straße, 63073]",,"Germany, Hesse, Offenbach, 141 Seligenstädter Straße, 63073",,"Shopify, Amazon S3, TikTok Pixel, Datadog, Preact, DHL, Klarna Checkout, Cart Functionality, HSTS, BugSnag, HTTP/3, jQuery, CloudFlare, Amazon Web Services, Envoy, Weglot, Google Analytics, Open Graph, PayPal, Apple Pay, Facebook, Facebook Pixel, X-Content-Type-Options, X-XSS-Protection, Mautic, Priority Hints",Apparel & Fashion,,modiverso.de,modiverso.de,3,"Im Jahr 2017 gründete Danilo Esposito in Frankfurt am Main das High Fashion Label Modiverso. Seine Vision ist es, Luxusmode zu entwerfen und dabei auf die kleinen Details zu achten. Es soll ein Erlebnis sein etwas von Modiverso zu kaufen! Es soll die Menschen glücklich machen! Sein Stil zeichnet sich aus in dem er sportlichkeit und Eleganz kombiniert. Um dies zu erreichen arbeitet er mit den besten,außergewöhnlichen Stoffen.Das Ergebnis kann sich sehen lassen! In kürzeste Zeit hat sich die Marke herumgesprochen, sodass viele Prominente Modiverso tragen.",1252303,,True
1682f5dd-a423-3336-b108-343c28cf5972,Zottel,https://www.linkedin.com/company/zottel,"[Germany, North Rhine-westphalia, Köln]",,"Germany, North Rhine-westphalia, Köln",,"Shopify, Ubuntu, Facebook, Open Graph, Google Font API, Cart Functionality, YouTube, Nginx, Facebook Pixel, Font Awesome, Google Analytics, jQuery",Apparel & Fashion,Sole Proprietorship,www.zottel.store,zottel.store,3,,1252303,,True
c91ad750-4673-3a1d-8980-d33a5ddb7ee5,The Mama Set,https://www.linkedin.com/company/the-mama-set,"[Germany, Hamburg, Hamburg]",,"Germany, Hamburg, Hamburg",,"Shopify, Azure Edge, Yotpo, Google Ads, reCAPTCHA, jQuery, Cloudflare Bot Management, CloudFlare, Weglot, React, Ruby, Envoy, Google Hosted Libraries, Google Analytics, Flickity, GoAffPro, Ruby on Rails, Stimulus, jsDelivr, Google Ads Conversion Tracking, Google Font API, Apple Pay, In Cart Upsell & Cross-Sell, Priority Hints, Facebook Pixel, X-XSS-Protection, Open Graph, Facebook, X-Content-Type-Options, Hotjar, PayPal, Cart Functionality, HTTP/3, Yotpo Reviews, BugSnag, HSTS, Klaviyo, core-js, Preact, hCaptcha, Polyfill, Tailwind CSS, Babel, TikTok Pixel, Boomerang, Judge.me, DHL, Shopify Product Reviews, Vimeo",Apparel & Fashion,Privately Held,www.themamaset.com,themamaset.com,3,"The Mama Set delivers timeless essentials for pregnancy and beyond, meticulously designed by mamas for modern mamas. Born from the desire to support women through their motherhood journey, The Mama Set redefines the concept of fashion for expecting Mamas, elevating pregnancy style through simplicity.  Founded in 2019 by fashion professional and mother of two Cynthia Völkers, The Mama Set offers thoughtfully crafted designs intended as a foundation to work with an existing wardrobe. Simplifying dressing so expectant Mamas can remain true to their own style from the beginning of pregnancy to beyond.",1252303,,True
30719c7c-86c8-3745-98c9-4f9f1f507d13,Rockupy E. K.,,"[Germany, Pfedelbach, 7 Dieselstr., 74629]",,"Germany, Pfedelbach, 7 Dieselstr., 74629",,"Shopify, Shopify Product Reviews, Klarna Checkout, Microsoft Ajax Content Delivery Network, Polyfill, Preact, Google Hosted Libraries, Google Analytics, CloudFlare, jQuery, Google Tag Manager, Tawk.to, Yandex.Metrika, Open Graph, VISA, MasterCard, American Express, Google Font API, Optimonk, Facebook, X-XSS-Protection, Searchanise, WordPress, Jilt plugin, Packlink PRO, Priority Hints, PayPal, Facebook Pixel, HTTP/3, YouTube, HSTS, Klaviyo, Cart Functionality, Weglot, Klarna",Apparel & Fashion,Partnership,rockupy.com,rockupy.com,3,,1252303,,True
b9b6127c-25f6-3465-8098-d372bcbf9a40,THROTTLESNAKE,https://www.linkedin.com/company/throttlesnake,"[Germany, Hamburg, Hamburg]",,"Germany, Hamburg, Hamburg",,"Shopify, WordPress, Google Apps for Business, Azure Edge, MailChimp, Preact, Modernizr, Amazon S3, HSTS, HTTP/3, YouTube, Cart Functionality, Amazon Pay, Google Hosted Libraries, CloudFlare, jQuery, Google Analytics, Akamai Bot Manager, Booster Page Speed Optimizer, Amazon Web Services, Font Awesome, Smile, Google Font API, X-Content-Type-Options, Open Graph, Akamai, PayPal, Facebook, Facebook Pixel, Apple Pay, Packlink PRO, DigitalOcean Spaces, Smile App, X-XSS-Protection, Priority Hints",Apparel & Fashion,Self Employed,www.throttlesnake.com,throttlesnake.com,3,"Spanish creative Oscar Mansilla launched Throttlesnake in 2017, aiming the brand towards motorcycle enthusiasts with a glimpse of rebel.  All of the apparel is designed in Hamburg and follows strict QA tests in order to make sure the best quality is delivered with every piece of clothing. Great craftsmanship, high performance materials such as Dupont Kevlar® or leather garments and unique designs are combined in order to make out of every piece something special. Constantly striving to develop new designs and to reach new areas of expansion. Stay Low, Go Fast! Oscar Mansilla",1252303,,True
5905f827-089a-39ba-9514-04ed7b5706b1,Lillefits,https://www.linkedin.com/company/lillefits,"[Germany, Lower Saxony, Braunschweig, 9 Packhofpassage, 38100]",,"Germany, Lower Saxony, Braunschweig, 9 Packhofpassage, 38100",,"Shopify, MasterCard, Open Graph, PayPal, American Express, X-XSS-Protection, X-Content-Type-Options, Priority Hints, Shop Pay, Apple Pay, VISA, CloudFlare, jQuery, reCAPTCHA, Cart Functionality, Google Pay, HSTS, HTTP/3, Klarna Checkout, hCaptcha",Apparel & Fashion,,www.lillefits.de,lillefits.de,4,"Auf unseren Seiten sind Plugins des sozialen Netzwerks Facebook, 1601 South California Avenue, Palo Alto, CA 94304, USA integriert. Die Facebook-Plugins erkennen Sie an dem Facebook-Logo oder dem Like-Button Gefällt mir auf unserer Seite. Eine Übersicht über die Facebook-Plugins finden Sie hier",1252303,,True
fec5dc9c-fec6-369b-96e9-cc2d9e5578c2,RITA IN PALMA,https://www.linkedin.com/company/rita-in-palma,"[Germany, Berlin, Berlin, 101 Kienitzer Straße, 12049]",+493085748930,"Germany, Berlin, Berlin, 101 Kienitzer Straße, 12049",+493085748930,"Shopify, Klarna, Outfit, AIMS, Underscore.js, Google Pay, HTTP/3, BugSnag, HSTS, Gravatar, Google Font API, Facebook Pixel, Open Graph, X-XSS-Protection, Backbone.js, VISA, X-Content-Type-Options, Akamai, American Express, Priority Hints, MasterCard, Shop Pay, Facebook, PayPal, Apple Pay, RSS, CloudFlare, Cloudflare Bot Management, Envoy, reCAPTCHA, Google Analytics, Akamai Bot Manager, jQuery, Klarna Checkout, Webpack, MailChimp, Instafeed, Boomerang, Modernizr",Apparel & Fashion,Sole Proprietorship,www.rita-in-palma.com,rita-in-palma.com,2,"RITA IN PALMA is a couture-accessories-label from Berlin. Together with very talented Turkish women we produce unique accessories like collars,colliers, scarfs, necklaces or gloves. Thus we not only create beautifully manufactured work, but we also provide the women a way to independence and employment. RITA IN PALMA is the first fashion label to combine integrative work with high-fashion design.    The press already presented RITA IN PALMA: especially the VOGUE,MADAME and ELLE as well as Financial Times, ZEIT and FAZ wrote about the label and the work we do. We received the Young Designers Fashion Award, were invited to the VOGUE SALON during Mercedes Benz Fashion Week and for our social engagement we received the Startsocial-Award from German chancellor Angela Merkel.   From January to February 2014 we had a very successful cooperation with KaDeWe in Berlin, where we could exhibit our products. We deliver to prominent costumers like KaDeWe Berlin, Galeries Lafayette Beijing and with the famous glove-producer Roeckl we had a cooperation for a special winter collection 2014/2015.",1252303,,True
ef5f568e-cea9-34f6-a8c6-8ee450e7e189,Ondebagbelt,https://www.linkedin.com/company/ondedesigns-function,"[Germany, Saxony, Dresden, 01309]",,"Germany, Saxony, Dresden, 01309",,"Shopify, Klaviyo, cdnjs, MasterCard, Priority Hints, Shop Pay, PayPal, X-XSS-Protection, jQuery UI, Open Graph, Apple Pay, X-Content-Type-Options, American Express, VISA, HSTS, Google Pay, jQuery CDN, HTTP/3, Bunny, Cart Functionality, CloudFlare, jQuery, Envoy, Google Hosted Libraries",Apparel & Fashion,Privately Held,www.onde-designs.com,onde-designs.com,3,"Way too often, women have to make compromises between function and design when choosing travel and on-the-go products. The ONDE Bag Belt is here to shake things up and to eliminate the design-vs-function compromises - one by one. We are frequent travellers - from the bottom of our hearts. We know what the urge to hit the road feels like. We believe that this wanderlust gene is not limited to long distance travelling. We want to be create products that accompany you every day while you conquer whatever the day throws at you. Join us and let`s collect memories along the way.",1252303,,True
b08c6403-a481-35b8-a3d2-a83c731173b0,Curious Stories,https://www.linkedin.com/company/curious-stories,"[Germany, North Rhine-westphalia, Aachen, 52072]",,"Germany, North Rhine-westphalia, Aachen, 52072",,"Shopify, Klarna, MySQL, Cart Functionality, YouTube, Nginx, HSTS, Google Pay, HTTP/3, Preact, PHP, Shopify Product Reviews, Revslider, hCaptcha, MailChimp, Judge.me, X-XSS-Protection, Google Font API, VISA, WordPress, American Express, Shop Pay, Shopify Chat, Priority Hints, MasterCard, Facebook, PayPal, Apple Pay, Open Graph, X-Content-Type-Options, Swiper, Facebook Pixel, Google Analytics, WooCommerce, Yoast SEO, Google Hosted Libraries, CloudFlare, reCAPTCHA, jQuery",Apparel & Fashion,Sole Proprietorship,www.curious-stories.com,curious-stories.com,3,"Hochqualitative Kindermode mit einzigartigen Illustrationen in Aquarelloptik. Innovativer umweltfreundlicher Textildruck.  EINZIGARTIG Jedes Kind ist einzigartig! So ist auch die Kleidung von Curious Stories. Sie hat „das gewisse Etwas“. Sie ist charaktervoll und unverwechselbar und erzählt jedes mal eine neue Geschichte. BUNT Jedes Motiv wird von Hand gezeichnet und koloriert. Wir lieben es bunt und möchten mit unseren tollen Produkten das Leben aller Kinder farbiger und lebhafter gestalten! NACHHALTIG Darunter verstehen wir sowohl den Einfluss auf die Natur als auch das Wohlgefühl der Menschen, die unsere Kleidung herstellen. Wir legen viel Wert auf ökologische und sozial-verantwortliche Produktion und lassen unsere Kleidung unter dem weltweit anerkannten GOTS Standard herstellen",1252303,,True
a7942fb8-e960-3180-a6ab-d821eb32121a,Himalayashop.de,https://www.linkedin.com/company/himalayashop.de,"[Germany, Braak, 2 Röthbargweg, 22145]",,"Germany, Braak, 2 Röthbargweg, 22145",,"Shopify, Magento, Klarna",Apparel & Fashion,,himalayashop.de,himalayashop.de,4,"Himalayashop.de is an apparel & fashion company based out of 2 Röthbargweg, Braak, Germany.",1252303,,True
393819f5-bf6d-38c9-8c8a-1fe6842bf931,GoodSocks - For People Who Care,https://www.linkedin.com/company/goodsocks-for-people-who-care,"[Germany, Berlin, Berlin, Schönhauser Allee, 10437]",,"Germany, Berlin, Berlin, Schönhauser Allee, 10437",,"Shopify, hCaptcha, Klarna Checkout, Preact, cdnjs, Instafeed, MailChimp, Judge.me, CloudFlare, Font Awesome, jQuery, reCAPTCHA, CivicTheme, Envoy, Google Analytics, Cloudflare Bot Management, OWL Carousel, YouTube, Google Pay, Cart Functionality, HSTS, HTTP/3, Priority Hints, Shop Pay, Shopify Consent Management, MasterCard, X-XSS-Protection, Shopify Chat, Facebook Pixel, American Express, PayPal, Apple Pay, Open Graph, Google Font API, X-Content-Type-Options, GemPages, VISA, Facebook, RSS",Apparel & Fashion,,www.good-socks.de,good-socks.de,3,,1252303,,True
e6bf8193-43ae-3e2e-8b3c-184957e8290a,Vanezia GmbH,,"[Germany, North Rhine-westphalia, Aachen, 220 Eilendorfer Str., 52078]",,"Germany, North Rhine-westphalia, Aachen, 220 Eilendorfer Str., 52078",,"Shopify, Facebook Pixel, Klarna",Apparel & Fashion,Partnership,vanezia.de,vanezia.de,3,,1252303,,True
fbaee8e9-8396-3974-859a-5b7b6f68fda4,RevSyndicate,https://www.linkedin.com/company/revsyndicate,"[Germany, Berlin, Berlin]",,"Germany, Berlin, Berlin",,"Shopify, Boomerang, Printful, HTTP/3, Cart Functionality, HSTS, CloudFlare, X-Content-Type-Options, PayPal, Open Graph, X-XSS-Protection, Priority Hints",Apparel & Fashion,,revsyndicate.de,revsyndicate.de,4,"RevSyndicate is a dynamic streetwear brand that caters to automotive enthusiasts and blends passion for motorsports, tuning and loud engines with fashion. From stylish hoodies and t-shirts to snapbacks, RevSyndicate offers a range of products that embody the spirit of speed and street culture.  Join the syndicate and express your love for engines with our exclusive gear.",1252303,,True
a8b2807b-1f1d-34d7-acb2-30525bd47051,BRAMS PARIS Deutschland,https://www.linkedin.com/company/bram’s-paris-deutschland,"[Germany, Brandenburg, Kolkwitz]",,"Germany, Brandenburg, Kolkwitz",,"Shopify, cdnjs, PHP, Modernizr, Klaviyo, SEOmatic, HSTS, HTTP/3, Cart Functionality, jQuery, Google Hosted Libraries, Yii, Google Tag Manager, CloudFlare, Apache, Craft CMS, reCAPTCHA, Google Analytics, Google Font API, X-XSS-Protection, X-Content-Type-Options, Open Graph, ZURB Foundation, Craft Commerce, Priority Hints, Apache HTTP Server",Apparel & Fashion,,bramsparis.de,bramsparis.de,4,"BRAM’S PARIS Deutschland is an apparel & fashion company based out of ZEPPELINSTR. 3-4, Kolkwitz, Germany.",1252303,,True
fcf3de9f-85b1-39ed-b3c7-d6ba9ff2c85d,BESONNEN,https://www.linkedin.com/company/besonnen,"[Germany, Berlin, Gneisenaustraße], [Germany, Berlin, Berlin, Gneisenaustraße, 10961]",,"Germany, Berlin, Berlin, Gneisenaustraße, 10961",,"Shopify, Klarna, HTTP/3, HSTS, BugSnag, YouTube, Google Pay, Cart Functionality, FancyBox, Klaviyo, CloudFlare, reCAPTCHA, jQuery, Google Hosted Libraries, Google Font API, Open Graph, Shop Pay, Apple Pay, MasterCard, X-XSS-Protection, American Express, Facebook Pixel, PayPal, Facebook, Priority Hints, Flickity, AOS, VISA, Avada SEO, Handlebars, Loox, Modernizr, MailChimp, Vue.js, Klarna Checkout",Apparel & Fashion,Sole Proprietorship,besonnen-fashion.com,besonnen-fashion.com,3,"With Besonnen, founder Annett Borg proposes a modular concept of dressing - ready to adapt to future lifestyles. Designed for true comfort and an active way of living, the label's capsule collection stands for a symbiosis of sustainable fabrics, innovative fiber technology and clean silhouettes with great attention to detail. Tested for everyday situation, Besonnen clothes are easy to wear and with a clear conscience. Whether side bending at pilates, spending long hours at a desk or planning a casual visit to a favourite bar - Besonnen's versatile pieces can be combined for a beautiful, minimalist and sustainable look. Find out more on our Instagram: @besonnen_berlin",1252303,,True
a62a71d6-c07f-3d74-b576-6114f512375d,Korbinian Ludwig Heß Schuhe Nach Maß,https://www.linkedin.com/company/korbinian-ludwig-heß-schuhe-nach-maß,"[Germany, Berlin, Berlin, 201 Hohenzollerndamm, 10717]",,"Germany, Berlin, Berlin, 201 Hohenzollerndamm, 10717",,"Shopify, Facebook Pixel, Open Graph, Backbone.js, Varnish, Google Font API, Facebook, X-XSS-Protection, X-Content-Type-Options, WordPress, PayPal, Priority Hints, Swiper, Google Hosted Libraries, Amazon Web Services, Apache, Google Analytics, jQuery, Google Tag Manager, CloudFlare, PHP, Marionette.js, MailChimp, OpenResty, Nginx, Underscore.js, Lua, Webflow, HSTS, MySQL, HTTP/3, jQuery Migrate, Cart Functionality",Apparel & Fashion,,klh-massschuhe.com,klh-massschuhe.com,4,"Korbinian Ludwig Heß, Schuhe nach Maß is an apparel & fashion company based out of 201 Hohenzollerndamm, Berlin, Germany.",1252303,,True
1687b22a-0e48-3838-9d76-51f02f68d68c,EINSONLINE,https://www.linkedin.com/company/einsonline,"[Germany, Bavaria, Windach, 35 D Hauptstraße, 86949]",,"Germany, Bavaria, Windach, 35 D Hauptstraße, 86949",,"Shopify, Google Pay, HTTP/3, HSTS, Microsoft Clarity, Qikify, Cart Functionality, Printful, Deutsche Post, Mautic, Apple Pay, MasterCard, FedEx, X-XSS-Protection, Open Graph, Priority Hints, Snowplow, Google Font API, VISA, Shop Pay, American Express, PayPal, Hermes, X-Content-Type-Options, UPS, Google Tag Manager, Google Hosted Libraries, Google Analytics, Microsoft Advertising, CloudFlare, jQuery, CivicTheme, Envoy, reCAPTCHA, Klarna Checkout, hCaptcha, Vue.js, Shopify Product Reviews, Preact, DHL, Snap Pixel, TikTok Pixel",Apparel & Fashion,,www.einsonline.de,einsonline.de,3,EINSONLINE #Personalisierte Kleidung & Accessoires #Personalisierter Schmuck #Home & Living Produkte,1252303,,True
